Día;Mes;Horario;Hora;Edad;Sexo
Lunes;11;Tarde;18;23;Mujer
Lunes;11;Tarde;18;23;Hombre
Lunes;11;Tarde;18;48;Mujer
Lunes;11;Tarde;18;7;Hombre
Lunes;11;Tarde;18;52;Hombre
Lunes;11;Tarde;18;34;Hombre
Martes;11;Noche;5;64;Hombre
Martes;11;Mañana;9;30;Hombre
Martes;11;Mañana;10;64;Hombre
Martes;11;Mañana;12;83;Mujer
Martes;11;Mañana;10;72;Mujer
Martes;11;Mañana;11;28;Hombre
Martes;11;Mañana;13;67;Hombre
Martes;11;Tarde;14;29;Hombre
Martes;11;Tarde;14;29;Hombre
Martes;11;Tarde;14;59;Hombre
Martes;11;Tarde;14;40;Mujer
Martes;11;Tarde;14;47;Hombre
Martes;11;Tarde;15;25;Hombre
Martes;11;Tarde;15;27;Hombre
Martes;11;Tarde;16;47;Hombre
Martes;11;Tarde;16;49;Hombre
Martes;11;Mañana;10;25;Mujer
Martes;11;Tarde;18;50;Mujer
Martes;11;Tarde;18;33;Hombre
Martes;11;Tarde;18;42;Hombre
Martes;11;Tarde;18;30;Hombre
Martes;11;Tarde;18;11;Hombre
Martes;11;Tarde;21;37;Hombre
Martes;11;Tarde;18;9;Mujer
Martes;11;Tarde;18;37;Mujer
Martes;11;Tarde;20;53;Hombre
Martes;11;Tarde;20;9;Hombre
Martes;11;Tarde;20;47;Mujer
Martes;11;Noche;23;16;Mujer
Martes;11;Noche;23;50;Mujer
Martes;11;Noche;23;19;Mujer
Martes;11;Noche;23;31;Hombre
Miércoles;11;Noche;1;39;Hombre
Miércoles;11;Mañana;8;45;Mujer
Miércoles;11;Mañana;8;46;Hombre
Miércoles;11;Mañana;8;29;Hombre
Miércoles;11;Mañana;10;19;Mujer
Miércoles;11;Mañana;10;30;Hombre
Miércoles;11;Mañana;12;23;Hombre
Miércoles;11;Mañana;12;33;Hombre
Martes;11;Tarde;16;31;Mujer
Miércoles;11;Mañana;12;81;Mujer
Miércoles;11;Mañana;13;23;Mujer
Miércoles;11;Mañana;13;55;Hombre
Miércoles;11;Tarde;16;34;Mujer
Miércoles;11;Tarde;16;48;Hombre
Miércoles;11;Tarde;16;40;Mujer
Miércoles;11;Tarde;19;26;Mujer
Miércoles;11;Tarde;19;32;Hombre
Miércoles;11;Tarde;19;26;Hombre
Miércoles;11;Tarde;19;27;Hombre
Miércoles;11;Tarde;19;32;Hombre
Miércoles;11;Tarde;14;49;Hombre
Miércoles;11;Tarde;18;34;Hombre
Miércoles;11;Tarde;19;25;Mujer
Miércoles;11;Tarde;19;51;Mujer
Miércoles;11;Tarde;19;52;Hombre
Miércoles;11;Tarde;19;59;Hombre
Miércoles;11;Tarde;20;23;Mujer
Miércoles;11;Tarde;20;26;Hombre
Miércoles;11;Tarde;19;22;Mujer
Jueves;11;Noche;4;34;Hombre
Miércoles;11;Tarde;21;48;Mujer
Jueves;11;Mañana;6;45;Hombre
Jueves;11;Mañana;9;24;Hombre
Jueves;11;Mañana;7;52;Mujer
Jueves;11;Mañana;9;52;Hombre
Jueves;11;Mañana;9;31;Mujer
Jueves;11;Mañana;12;39;Hombre
Jueves;11;Mañana;11;45;Hombre
Jueves;11;Mañana;12;57;Mujer
Jueves;11;Mañana;13;21;Hombre
Jueves;11;Mañana;13;31;Hombre
Jueves;11;Mañana;12;30;Hombre
Jueves;11;Tarde;14;50;Mujer
Jueves;11;Tarde;15;36;Mujer
Jueves;11;Tarde;17;24;Mujer
Jueves;11;Tarde;17;48;Hombre
Jueves;11;Tarde;17;29;Mujer
Jueves;11;Tarde;17;51;Mujer
Jueves;11;Tarde;17;72;Mujer
Jueves;11;Tarde;19;26;Hombre
Jueves;11;Noche;23;15;Hombre
Jueves;11;Noche;22;26;Hombre
Jueves;11;Tarde;21;59;Hombre
Viernes;11;Mañana;8;39;Hombre
Viernes;11;Mañana;7;52;Hombre
Viernes;11;Mañana;7;27;Hombre
Viernes;11;Mañana;8;11;Hombre
Viernes;11;Mañana;8;55;Hombre
Viernes;11;Mañana;8;33;Hombre
Viernes;11;Mañana;11;35;Hombre
Viernes;11;Mañana;7;41;Mujer
Viernes;11;Mañana;11;58;Mujer
Viernes;11;Mañana;11;59;Hombre
Viernes;11;Tarde;14;34;Hombre
Viernes;11;Tarde;15;55;Mujer
Viernes;11;Tarde;14;25;Hombre
Viernes;11;Tarde;17;7;Mujer
Viernes;11;Tarde;17;36;Mujer
Viernes;11;Tarde;15;22;Mujer
Viernes;11;Tarde;16;66;Hombre
Viernes;11;Tarde;15;22;Mujer
Viernes;11;Tarde;15;24;Hombre
Viernes;11;Tarde;15;40;Mujer
Viernes;11;Tarde;19;36;Hombre
Viernes;11;Tarde;19;32;Mujer
Viernes;11;Tarde;21;50;Hombre
Viernes;11;Tarde;21;33;Hombre
Viernes;11;Tarde;21;30;Hombre
Jueves;10;Tarde;21;27;Mujer
Jueves;10;Tarde;21;8;Mujer
Viernes;11;Tarde;20;14;Mujer
Viernes;11;Tarde;20;34;Mujer
Sábado;11;Noche;2;44;Hombre
Sábado;11;Mañana;8;44;Hombre
Sábado;11;Mañana;10;23;Hombre
Miércoles;11;Tarde;18;55;Mujer
Miércoles;11;Tarde;18;17;Hombre
Sábado;11;Mañana;11;66;Hombre
Sábado;11;Tarde;14;75;Hombre
Sábado;11;Tarde;14;22;Hombre
Sábado;11;Tarde;15;3;Hombre
Sábado;11;Mañana;12;43;Hombre
Sábado;11;Tarde;14;36;Mujer
Sábado;11;Tarde;14;48;Hombre
Sábado;11;Mañana;13;23;Mujer
Sábado;11;Tarde;19;39;Mujer
Sábado;11;Tarde;19;75;Mujer
Sábado;11;Tarde;19;79;Mujer
Sábado;11;Tarde;19;63;Hombre
Sábado;11;Tarde;19;75;Hombre
Sábado;11;Tarde;18;25;Hombre
Sábado;11;Tarde;17;34;Mujer
Sábado;11;Tarde;17;40;Hombre
Sábado;11;Tarde;21;22;Mujer
Sábado;11;Tarde;21;22;Mujer
Sábado;11;Tarde;17;57;Hombre
Sábado;11;Tarde;18;32;Hombre
Sábado;11;Tarde;14;45;Mujer
Sábado;11;Tarde;21;59;Hombre
Sábado;11;Tarde;20;33;Mujer
Domingo;11;Noche;1;20;Hombre
Sábado;11;Tarde;19;51;Hombre
Sábado;11;Tarde;19;35;Hombre
Sábado;11;Noche;22;36;Hombre
Domingo;11;Mañana;7;44;Mujer
Domingo;11;Mañana;11;43;Hombre
Domingo;11;Tarde;14;50;Mujer
Domingo;11;Tarde;14;50;Hombre
Domingo;11;Tarde;16;23;Mujer
Domingo;11;Tarde;16;58;Hombre
Domingo;11;Mañana;13;29;Mujer
Domingo;11;Mañana;13;58;Mujer
Domingo;11;Mañana;13;60;Hombre
Domingo;11;Tarde;19;71;Mujer
Domingo;11;Tarde;15;45;Mujer
Lunes;11;Noche;1;40;Hombre
Lunes;11;Noche;1;43;Hombre
Lunes;11;Mañana;7;63;Hombre
Lunes;11;Mañana;7;30;Hombre
Lunes;11;Mañana;7;54;Mujer
Lunes;11;Mañana;10;50;Mujer
Lunes;11;Mañana;10;57;Mujer
Lunes;11;Mañana;12;58;Mujer
Lunes;11;Mañana;9;80;Mujer
Lunes;11;Mañana;13;66;Mujer
Lunes;11;Mañana;12;6;Hombre
Lunes;11;Mañana;12;7;Hombre
Lunes;11;Mañana;12;41;Mujer
Lunes;11;Mañana;12;39;Mujer
Viernes;11;Mañana;9;45;Hombre
Viernes;11;Mañana;9;50;Hombre
Lunes;11;Tarde;14;25;Mujer
Lunes;11;Tarde;17;13;Mujer
Lunes;11;Tarde;17;39;Hombre
Lunes;11;Tarde;19;51;Hombre
Lunes;11;Tarde;19;69;Mujer
Domingo;11;Noche;0;30;Mujer
Lunes;11;Tarde;18;65;Hombre
Lunes;11;Tarde;20;56;Hombre
Lunes;11;Tarde;19;25;Hombre
Lunes;11;Tarde;19;25;Hombre
Lunes;11;Noche;23;30;Hombre
Martes;11;Mañana;6;34;Hombre
Martes;11;Mañana;6;58;Hombre
Lunes;11;Tarde;18;24;Hombre
Martes;11;Mañana;9;25;Hombre
Martes;11;Mañana;9;30;Hombre
Martes;11;Mañana;9;46;Mujer
Martes;11;Mañana;10;16;Hombre
Martes;11;Mañana;8;33;Mujer
Martes;11;Mañana;7;28;Mujer
Martes;11;Mañana;8;40;Hombre
Martes;11;Mañana;8;38;Mujer
Martes;11;Mañana;8;63;Hombre
Martes;11;Mañana;10;26;Hombre
Martes;11;Mañana;10;26;Hombre
Martes;11;Mañana;12;64;Hombre
Martes;11;Mañana;9;61;Hombre
Martes;11;Tarde;15;49;Hombre
Martes;11;Tarde;16;63;Hombre
Martes;11;Mañana;9;37;Hombre
Martes;11;Mañana;10;36;Hombre
Martes;11;Tarde;16;54;Mujer
Martes;11;Tarde;16;57;Mujer
Martes;11;Tarde;16;26;Hombre
Martes;11;Tarde;18;79;Mujer
Martes;11;Tarde;19;46;Hombre
Martes;11;Tarde;21;25;Hombre
Martes;11;Tarde;16;62;Mujer
Martes;11;Tarde;16;48;Mujer
Miércoles;11;Mañana;6;51;Hombre
Miércoles;11;Mañana;10;80;Mujer
Miércoles;11;Mañana;10;53;Hombre
Miércoles;11;Mañana;11;40;Mujer
Miércoles;11;Tarde;14;39;Hombre
Miércoles;11;Tarde;20;28;Mujer
Miércoles;11;Mañana;10;58;Hombre
Jueves;10;Tarde;14;19;Hombre
Jueves;10;Tarde;14;23;Hombre
Jueves;10;Tarde;14;35;Hombre
Miércoles;11;Mañana;12;26;Mujer
Miércoles;11;Tarde;14;43;Hombre
Miércoles;11;Tarde;15;53;Hombre
Miércoles;11;Tarde;19;45;Hombre
Miércoles;11;Tarde;19;27;Hombre
Miércoles;11;Tarde;19;25;Hombre
Miércoles;11;Tarde;16;35;Hombre
Miércoles;11;Tarde;14;83;Mujer
Lunes;11;Noche;22;27;Mujer
Lunes;11;Noche;22;30;Hombre
Miércoles;11;Tarde;19;62;Hombre
Miércoles;11;Tarde;19;69;Hombre
Miércoles;11;Tarde;20;21;Hombre
Jueves;11;Noche;2;47;Hombre
Jueves;11;Noche;3;36;Hombre
Jueves;11;Noche;3;35;Hombre
Miércoles;11;Noche;22;26;Hombre
Jueves;11;Mañana;7;33;Hombre
Jueves;11;Mañana;8;37;Hombre
Jueves;11;Mañana;9;40;Hombre
Jueves;11;Mañana;11;70;Mujer
Jueves;11;Mañana;12;65;Hombre
Jueves;11;Mañana;10;46;Mujer
Jueves;11;Mañana;13;21;Mujer
Jueves;11;Mañana;13;54;Hombre
Jueves;11;Mañana;11;31;Mujer
Jueves;11;Tarde;16;81;Hombre
Jueves;11;Tarde;16;83;Hombre
Jueves;11;Tarde;15;30;Mujer
Jueves;11;Mañana;13;35;Mujer
Jueves;11;Mañana;13;28;Hombre
Jueves;11;Tarde;16;61;Hombre
Jueves;11;Tarde;17;47;Hombre
Jueves;11;Tarde;14;31;Hombre
Jueves;11;Tarde;17;37;Hombre
Jueves;11;Tarde;20;20;Hombre
Jueves;11;Tarde;20;33;Mujer
Jueves;11;Tarde;20;39;Mujer
Jueves;11;Tarde;20;44;Mujer
Jueves;11;Tarde;20;56;Mujer
Jueves;11;Tarde;20;6;Mujer
Jueves;11;Tarde;20;53;Mujer
Jueves;11;Noche;23;20;Hombre
Jueves;11;Noche;23;27;Mujer
Jueves;11;Tarde;19;46;Hombre
Jueves;11;Noche;23;21;Hombre
Jueves;11;Tarde;20;36;Mujer
Jueves;11;Tarde;20;25;Mujer
Jueves;11;Tarde;20;35;Mujer
Viernes;11;Mañana;6;58;Hombre
Viernes;11;Mañana;8;25;Hombre
Viernes;11;Mañana;9;22;Mujer
Viernes;11;Mañana;11;55;Hombre
Miércoles;11;Tarde;17;44;Hombre
Miércoles;11;Tarde;17;50;Hombre
Viernes;11;Mañana;8;34;Hombre
Viernes;11;Mañana;12;54;Mujer
Jueves;11;Tarde;16;41;Hombre
Viernes;11;Mañana;13;29;Hombre
Viernes;11;Tarde;14;41;Hombre
Viernes;11;Tarde;16;56;Hombre
Viernes;11;Tarde;14;29;Hombre
Viernes;11;Tarde;15;23;Hombre
Viernes;11;Tarde;17;51;Hombre
Viernes;11;Tarde;15;54;Hombre
Viernes;11;Tarde;20;53;Hombre
Viernes;11;Tarde;20;33;Mujer
Viernes;11;Tarde;19;28;Mujer
Viernes;11;Tarde;19;28;Mujer
Viernes;11;Noche;22;14;Mujer
Viernes;11;Noche;22;53;Hombre
Sábado;11;Noche;2;25;Mujer
Sábado;11;Noche;2;35;Mujer
Viernes;11;Tarde;21;35;Mujer
Sábado;11;Noche;2;47;Hombre
Sábado;11;Mañana;8;28;Hombre
Sábado;11;Mañana;12;26;Hombre
Sábado;11;Mañana;13;56;Hombre
Sábado;11;Mañana;13;59;Hombre
Sábado;11;Tarde;14;35;Hombre
Sábado;11;Tarde;14;70;Hombre
Sábado;11;Tarde;15;83;Hombre
Sábado;11;Tarde;18;36;Mujer
Sábado;11;Tarde;19;67;Mujer
Sábado;11;Tarde;17;26;Mujer
Sábado;11;Mañana;7;64;Mujer
Sábado;11;Tarde;17;31;Hombre
Sábado;11;Tarde;19;52;Mujer
Sábado;11;Tarde;19;56;Mujer
Sábado;11;Tarde;19;62;Mujer
Sábado;11;Tarde;19;38;Hombre
Sábado;11;Tarde;19;43;Hombre
Sábado;11;Tarde;19;50;Mujer
Sábado;11;Tarde;19;42;Mujer
Sábado;11;Tarde;20;28;Hombre
Sábado;11;Tarde;19;21;Mujer
Sábado;11;Tarde;19;21;Hombre
Domingo;11;Noche;5;41;Hombre
Domingo;11;Noche;5;31;Hombre
Domingo;11;Noche;5;32;Hombre
Domingo;11;Noche;5;22;Hombre
Domingo;11;Noche;5;37;Hombre
Viernes;11;Tarde;18;48;Hombre
Domingo;11;Mañana;11;24;Mujer
Domingo;11;Tarde;15;41;Hombre
Domingo;11;Tarde;16;62;Mujer
Domingo;11;Tarde;16;55;Hombre
Domingo;11;Tarde;18;31;Hombre
Domingo;11;Tarde;20;30;Hombre
Domingo;11;Tarde;20;30;Mujer
Domingo;11;Tarde;17;28;Mujer
Domingo;11;Tarde;17;28;Hombre
Domingo;11;Tarde;21;44;Hombre
Domingo;11;Noche;22;48;Hombre
Lunes;11;Mañana;7;31;Mujer
Lunes;11;Mañana;7;61;Mujer
Lunes;11;Mañana;8;54;Mujer
Lunes;11;Mañana;9;46;Hombre
Domingo;11;Noche;23;26;Hombre
Lunes;11;Mañana;8;33;Hombre
Lunes;11;Mañana;10;44;Hombre
Lunes;11;Mañana;11;25;Mujer
Lunes;11;Tarde;14;33;Mujer
Lunes;11;Tarde;14;21;Mujer
Lunes;11;Mañana;9;61;Mujer
Lunes;11;Mañana;9;43;Hombre
Domingo;11;Tarde;21;16;Mujer
Domingo;11;Tarde;21;53;Mujer
Lunes;11;Tarde;14;59;Hombre
Lunes;11;Mañana;13;32;Mujer
Lunes;11;Mañana;13;63;Mujer
Lunes;11;Mañana;13;78;Mujer
Jueves;11;Noche;23;31;Hombre
Viernes;11;Tarde;18;72;Mujer
Lunes;11;Tarde;19;32;Hombre
Lunes;11;Tarde;17;37;Mujer
Lunes;11;Tarde;20;63;Hombre
Lunes;11;Tarde;20;78;Mujer
Lunes;11;Tarde;21;52;Mujer
Lunes;11;Noche;22;39;Mujer
Lunes;11;Mañana;12;67;Hombre
Martes;11;Noche;5;48;Hombre
Martes;11;Mañana;7;34;Mujer
Martes;11;Mañana;8;59;Hombre
Lunes;11;Mañana;12;46;Mujer
Martes;11;Mañana;8;55;Hombre
Viernes;11;Tarde;15;29;Mujer
Martes;11;Mañana;8;33;Hombre
Martes;11;Mañana;8;50;Hombre
Martes;11;Mañana;8;75;Hombre
Martes;11;Tarde;14;32;Hombre
Martes;11;Mañana;13;62;Mujer
Martes;11;Tarde;14;14;Mujer
Martes;11;Tarde;14;53;Hombre
Martes;11;Tarde;16;52;Hombre
Martes;11;Tarde;16;36;Mujer
Martes;11;Tarde;16;51;Mujer
Martes;11;Tarde;17;28;Hombre
Martes;11;Tarde;20;28;Hombre
Martes;11;Tarde;20;23;Hombre
Martes;11;Tarde;20;35;Hombre
Martes;11;Tarde;21;46;Mujer
Martes;11;Tarde;20;40;Hombre
Martes;11;Tarde;19;55;Mujer
Martes;11;Tarde;20;50;Hombre
Miércoles;11;Mañana;7;49;Mujer
Miércoles;11;Mañana;7;54;Mujer
Miércoles;11;Mañana;7;47;Hombre
Miércoles;11;Mañana;6;59;Hombre
Miércoles;11;Mañana;6;45;Mujer
Miércoles;11;Mañana;10;25;Hombre
Miércoles;11;Mañana;10;65;Mujer
Miércoles;11;Mañana;9;38;Hombre
Miércoles;11;Mañana;7;45;Hombre
Miércoles;11;Mañana;7;40;Mujer
Miércoles;11;Mañana;10;30;Mujer
Miércoles;11;Mañana;10;48;Mujer
Miércoles;11;Mañana;10;55;Mujer
Miércoles;11;Mañana;12;23;Hombre
Miércoles;11;Mañana;12;25;Hombre
Miércoles;11;Tarde;14;37;Hombre
Miércoles;11;Tarde;14;40;Hombre
Miércoles;11;Mañana;8;35;Mujer
Miércoles;11;Tarde;15;45;Mujer
Jueves;4;Tarde;14;47;Hombre
Miércoles;11;Mañana;8;20;Hombre
Miércoles;11;Mañana;13;21;Mujer
Miércoles;11;Mañana;13;45;Mujer
Miércoles;11;Tarde;16;61;Mujer
Miércoles;11;Tarde;14;32;Hombre
Miércoles;11;Tarde;14;30;Hombre
Miércoles;11;Tarde;19;48;Mujer
Miércoles;11;Tarde;17;37;Mujer
Miércoles;11;Tarde;18;44;Hombre
Miércoles;11;Tarde;17;74;Mujer
Miércoles;11;Tarde;18;31;Hombre
Miércoles;11;Tarde;18;24;Hombre
Miércoles;11;Tarde;18;35;Hombre
Miércoles;11;Tarde;17;25;Mujer
Miércoles;11;Tarde;17;38;Hombre
Miércoles;11;Tarde;17;23;Mujer
Miércoles;11;Tarde;21;40;Hombre
Miércoles;11;Tarde;21;31;Hombre
Miércoles;11;Tarde;20;48;Mujer
Miércoles;11;Noche;22;48;Mujer
Miércoles;11;Noche;22;54;Hombre
Miércoles;11;Tarde;21;30;Hombre
Miércoles;11;Tarde;21;33;Hombre
Jueves;11;Noche;0;18;Hombre
Miércoles;11;Noche;22;38;Hombre
Jueves;11;Mañana;7;34;Mujer
Jueves;11;Mañana;7;34;Hombre
Jueves;11;Mañana;9;40;Hombre
Jueves;11;Mañana;9;36;Hombre
Jueves;11;Mañana;8;46;Hombre
Jueves;11;Mañana;10;35;Hombre
Jueves;11;Mañana;10;25;Mujer
Jueves;11;Mañana;12;56;Mujer
Jueves;11;Mañana;12;59;Mujer
Jueves;11;Mañana;12;55;Mujer
Jueves;11;Mañana;12;55;Hombre
Jueves;11;Mañana;12;56;Hombre
Jueves;11;Mañana;12;73;Hombre
Jueves;11;Mañana;8;48;Mujer
Jueves;11;Mañana;8;54;Hombre
Jueves;11;Mañana;8;36;Hombre
Jueves;11;Mañana;8;16;Hombre
Jueves;11;Mañana;9;78;Hombre
Jueves;11;Mañana;12;30;Hombre
Jueves;11;Mañana;13;43;Hombre
Jueves;11;Mañana;13;40;Hombre
Jueves;11;Tarde;14;55;Mujer
Jueves;11;Tarde;14;41;Hombre
Jueves;11;Mañana;9;59;Hombre
Jueves;11;Tarde;14;28;Hombre
Jueves;11;Tarde;16;26;Hombre
Jueves;11;Tarde;16;37;Mujer
Jueves;11;Tarde;19;12;Mujer
Jueves;11;Tarde;19;14;Mujer
Jueves;11;Tarde;19;42;Mujer
Jueves;11;Tarde;19;43;Hombre
Jueves;11;Tarde;17;51;Hombre
Jueves;11;Tarde;18;37;Hombre
Jueves;11;Noche;22;30;Hombre
Jueves;11;Tarde;17;27;Hombre
Jueves;11;Tarde;17;48;Mujer
Viernes;12;Noche;3;33;Hombre
Viernes;12;Noche;3;37;Hombre
Jueves;11;Tarde;16;48;Hombre
Viernes;12;Mañana;7;25;Hombre
Jueves;11;Tarde;18;48;Hombre
Jueves;11;Tarde;18;61;Hombre
Jueves;11;Tarde;21;19;Hombre
Viernes;12;Mañana;10;29;Hombre
Viernes;12;Mañana;11;55;Hombre
Viernes;12;Mañana;8;57;Hombre
Viernes;12;Mañana;13;60;Hombre
Viernes;12;Mañana;6;26;Hombre
Viernes;12;Mañana;13;37;Hombre
Viernes;12;Mañana;13;39;Hombre
Viernes;12;Mañana;13;47;Mujer
Viernes;12;Tarde;15;24;Hombre
Viernes;12;Tarde;15;33;Hombre
Viernes;12;Tarde;17;30;Hombre
Viernes;12;Tarde;17;33;Hombre
Viernes;12;Tarde;18;39;Mujer
Viernes;12;Tarde;16;56;Hombre
Viernes;12;Tarde;19;53;Hombre
Viernes;12;Tarde;17;55;Mujer
Viernes;12;Tarde;20;21;Mujer
Viernes;12;Tarde;19;42;Mujer
Viernes;12;Tarde;19;52;Mujer
Viernes;12;Tarde;19;36;Hombre
Viernes;12;Noche;22;37;Hombre
Viernes;12;Noche;23;52;Hombre
Viernes;12;Noche;23;56;Hombre
Sábado;12;Noche;3;22;Hombre
Sábado;12;Noche;3;23;Mujer
Sábado;12;Noche;4;30;Hombre
Sábado;12;Noche;5;30;Hombre
Sábado;12;Mañana;7;32;Hombre
Sábado;12;Mañana;12;25;Mujer
Sábado;12;Mañana;12;22;Hombre
Sábado;12;Mañana;13;23;Mujer
Sábado;12;Mañana;13;24;Mujer
Sábado;12;Mañana;13;44;Mujer
Sábado;12;Mañana;13;4;Mujer
Sábado;12;Tarde;14;31;Hombre
Sábado;12;Tarde;14;48;Hombre
Sábado;12;Tarde;18;29;Mujer
Sábado;12;Tarde;19;42;Hombre
Sábado;12;Mañana;13;37;Mujer
Sábado;12;Tarde;21;30;Mujer
Domingo;12;Noche;0;54;Mujer
Domingo;12;Noche;0;51;Hombre
Domingo;12;Noche;1;31;Hombre
Domingo;12;Mañana;6;29;Hombre
Domingo;12;Mañana;7;37;Hombre
Domingo;12;Mañana;11;42;Hombre
Domingo;12;Mañana;12;42;Hombre
Domingo;12;Mañana;12;86;Mujer
Domingo;12;Mañana;13;21;Hombre
Domingo;12;Mañana;13;82;Hombre
Domingo;12;Tarde;16;39;Mujer
Domingo;12;Tarde;15;32;Mujer
Domingo;12;Tarde;14;64;Hombre
Domingo;12;Tarde;16;14;Mujer
Domingo;12;Tarde;16;48;Mujer
Domingo;12;Tarde;16;64;Mujer
Domingo;12;Tarde;16;45;Hombre
Domingo;12;Tarde;16;65;Hombre
Domingo;12;Tarde;19;29;Hombre
Domingo;12;Tarde;18;60;Hombre
Domingo;12;Tarde;20;30;Hombre
Domingo;12;Tarde;17;2;Mujer
Domingo;12;Tarde;17;42;Hombre
Lunes;12;Noche;4;25;Mujer
Lunes;12;Noche;4;76;Hombre
Lunes;12;Mañana;6;24;Hombre
Lunes;12;Mañana;8;44;Mujer
Lunes;12;Mañana;10;65;Hombre
Lunes;12;Mañana;12;35;Mujer
Lunes;12;Mañana;12;25;Hombre
Lunes;12;Tarde;14;44;Mujer
Lunes;12;Tarde;15;27;Hombre
Lunes;12;Tarde;18;31;Hombre
Lunes;12;Tarde;18;29;Hombre
Lunes;12;Tarde;19;12;Hombre
Lunes;12;Tarde;19;27;Hombre
Lunes;12;Tarde;21;24;Hombre
Lunes;12;Tarde;21;41;Mujer
Martes;12;Noche;0;40;Mujer
Martes;12;Noche;0;62;Hombre
Martes;12;Noche;0;30;Mujer
Martes;12;Mañana;6;46;Mujer
Martes;12;Mañana;6;52;Hombre
Martes;12;Mañana;8;34;Hombre
Martes;12;Mañana;9;50;Hombre
Martes;12;Mañana;9;67;Mujer
Martes;12;Mañana;8;11;Mujer
Martes;12;Mañana;10;31;Hombre
Viernes;12;Mañana;9;52;Mujer
Martes;12;Mañana;13;22;Mujer
Martes;12;Mañana;13;23;Mujer
Martes;12;Tarde;14;71;Hombre
Martes;12;Tarde;16;44;Mujer
Martes;12;Tarde;18;39;Mujer
Martes;12;Tarde;15;24;Hombre
Martes;12;Tarde;19;31;Mujer
Martes;12;Tarde;19;32;Mujer
Martes;12;Tarde;19;71;Mujer
Martes;12;Tarde;16;32;Hombre
Martes;12;Tarde;21;52;Hombre
Martes;12;Tarde;21;56;Hombre
Martes;12;Noche;22;29;Mujer
Miércoles;12;Mañana;9;29;Mujer
Miércoles;12;Mañana;9;50;Mujer
Miércoles;12;Mañana;9;37;Mujer
Miércoles;12;Mañana;11;55;Hombre
Miércoles;12;Mañana;11;70;Hombre
Miércoles;12;Tarde;14;23;Hombre
Miércoles;12;Tarde;14;87;Hombre
Miércoles;12;Tarde;15;42;Mujer
Miércoles;12;Tarde;16;31;Mujer
Miércoles;12;Tarde;16;79;Hombre
Miércoles;12;Tarde;18;41;Hombre
Miércoles;12;Tarde;17;24;Mujer
Miércoles;12;Tarde;19;7;Hombre
Miércoles;12;Tarde;19;32;Mujer
Miércoles;12;Tarde;20;42;Hombre
Miércoles;12;Noche;23;26;Hombre
Miércoles;12;Tarde;21;36;Hombre
Jueves;12;Noche;1;33;Hombre
Jueves;12;Mañana;8;80;Mujer
Jueves;12;Mañana;8;85;Hombre
Jueves;12;Mañana;10;69;Mujer
Jueves;12;Mañana;11;75;Hombre
Jueves;12;Mañana;9;72;Hombre
Jueves;12;Mañana;12;55;Hombre
Jueves;12;Mañana;13;0;Hombre
Jueves;12;Mañana;13;40;Mujer
Jueves;12;Tarde;15;39;Mujer
Jueves;12;Tarde;16;45;Hombre
Jueves;12;Tarde;15;61;Mujer
Jueves;12;Tarde;17;22;Hombre
Jueves;12;Tarde;19;55;Mujer
Jueves;12;Tarde;19;63;Hombre
Jueves;12;Tarde;19;67;Mujer
Jueves;12;Tarde;18;40;Mujer
Jueves;12;Tarde;21;34;Mujer
Jueves;12;Noche;23;33;Hombre
Jueves;12;Noche;23;35;Hombre
Viernes;12;Noche;1;16;Hombre
Viernes;12;Noche;1;45;Hombre
Viernes;12;Noche;2;43;Hombre
Viernes;12;Mañana;6;37;Hombre
Viernes;12;Mañana;11;45;Hombre
Viernes;12;Mañana;9;81;Hombre
Viernes;12;Mañana;12;22;Mujer
Viernes;12;Mañana;12;23;Hombre
Viernes;12;Mañana;13;27;Mujer
Viernes;12;Tarde;15;34;Mujer
Viernes;12;Tarde;17;52;Mujer
Viernes;12;Tarde;19;41;Mujer
Viernes;12;Tarde;19;31;Mujer
Viernes;12;Tarde;19;34;Mujer
Viernes;12;Tarde;20;54;Mujer
Viernes;12;Tarde;20;56;Hombre
Viernes;12;Noche;23;28;Hombre
Sábado;12;Noche;0;18;Mujer
Sábado;12;Noche;0;21;Hombre
Sábado;12;Mañana;11;49;Mujer
Sábado;12;Mañana;11;53;Hombre
Sábado;12;Mañana;13;59;Mujer
Sábado;12;Mañana;13;61;Hombre
Sábado;12;Tarde;17;19;Hombre
Sábado;12;Tarde;17;22;Mujer
Sábado;12;Tarde;19;14;Hombre
Sábado;12;Tarde;20;22;Hombre
Sábado;12;Tarde;20;52;Mujer
Sábado;12;Tarde;20;27;Hombre
Sábado;12;Noche;22;14;Mujer
Sábado;12;Noche;22;23;Mujer
Sábado;12;Noche;22;51;Mujer
Sábado;12;Noche;22;46;Hombre
Sábado;12;Noche;22;34;Hombre
Sábado;12;Noche;22;52;Hombre
Sábado;12;Noche;22;59;Hombre
Domingo;12;Noche;0;29;Mujer
Domingo;12;Noche;0;29;Mujer
Domingo;12;Noche;0;30;Hombre
Domingo;12;Tarde;14;30;Hombre
Domingo;12;Tarde;14;73;Hombre
Domingo;12;Tarde;14;31;Hombre
Domingo;12;Mañana;11;64;Hombre
Domingo;12;Tarde;17;29;Hombre
Domingo;12;Tarde;18;3;Mujer
Domingo;12;Tarde;19;21;Hombre
Lunes;12;Mañana;6;53;Hombre
Lunes;12;Mañana;8;36;Hombre
Lunes;12;Mañana;7;71;Hombre
